Jenis_Konflik,Mediasi,Final_Deskripsi_Summary
Konflik Dukungan Capres,Tidak Ada,Wakil Presiden ke-10 dan 12 RI Jusuf Kalla (JK) angkat bicara soal wacana Koalisi Perubahan yang mengusung capres Anies Baswedan gagal deklarasi 10 November lalu. Presiden itu haruslah tokoh yang bisa memajukan bangsa yang makmur dan adil.
Konflik Dukungan Capres,Tidak Ada,Koalisi pengusung Anies Baswedan sebagai bakal calon presiden (capres) 2024 dalam wacana Koalisi Perubahan batal deklarasi 10 November. Ketua DPP Partai NasDem Willy Aditya memastikan Koalisi Perubahan batal dideklarasikan pada 10 November mendatang.
Konflik Dukungan Capres,Tidak Ada,Ketua Umum Partai NasDem Surya Paloh menanggapi soal pernyataan Presiden Joko Widodo (Jokowi) yang menyebut Pilpres 2024 menjadi 'jatah' Ketum Gerindra Prabowo Subianto. Jokowi kemudian diusung untuk maju pilpres dan dua kali berhasil memenangkan kontestasi politik tersebut.
Konflik Elite Politik,Tidak Ada,Muncul kekhawatiran Politikus Senior PDIP Panda Nababan soal hubungan Presiden Joko Widodo (Jokowi) dengan Ketum NasDem Surya Paloh. Lalu Panda mengungkap bahwa Jokowi saat itu memiliki niat dendam terhadap Gatot.
Konflik Elite Politik,Tidak Ada,"DPP Garda Pemuda NasDem (GPND) akan mengusulkan kepada pemerintah agar cendekiawan muslim Indonesia Buya Syafi'i Ma'arif dijadikan pahlawan nasional. "" Atas nama keluarga kami mengucapkan penghargaan kepada Garda Pemuda NasDem dan Partai NasDem yang mengingat Buya Syafi'i Ma'arif meski telah wafat 5 bulan lalu"" kata Asmul."
Konflik Dukungan Capres,Tidak Ada,"Kader PDIP dan NasDem mengajukan uji materi atau judicial review terhadap sejumlah Pasal dalam Undang-undang Nomor 7 Tahun 2017 tentang Pemilihan Umum ke Mahkamah Konstitusi (MK). Hal itu terlihat pada Pemilu 2019 di mana polarisasi masyarakat dan penggalangan massa oleh individu populis telah mengoyak rasa persatuan dan kesatuan masyarakat. """
Konflik Dukungan Capres,Tidak Ada,"Kepala Badan Pembinaan Organisasi Keanggotaan dan Kaderisasi (BPOKK) Demokrat Herman Khaeron menyebut koalisinya bersama NasDem dan PKS akan dideklarasikan sebelum 2023. Anies menyebut dirinya juga akan melihat dinamika politik yang berkembang termasuk calon lawan yang akan ia hadapi. """
Konflik Dukungan Capres,Tidak Ada,Ketua Badan Pemenangan Pemilu (Bappilu) Partai Demokrat Andi Arief mengingatkan NasDem agar tak genit usai rencana koalisi mereka bersama PKS mendukung Anies Baswedan di Pilpres 2024. Gerakan tambahan ini akan sangat merugikan baik untuk Mas Anies maupun untuk 'Koalisi Perubahan' jika semangat dan aspirasi yang menjadi kehendak sebagian besar rakyat.
Konflik Dukungan Capres,Tidak Ada,"Mantan Gubernur DKI Jakarta Anies Baswedan menemui perwakilan Partai NasDem Partai Demokrat dan Partai Keadilan Sejahtera (PKS) di Nusa Dua Bali pada Minggu (13/11) sore. Herzaky mengatakan pembangunan kecocokan sejak awal di level pusat dan daerah bisa membuat Koalisi Perubahan semakin kuat dan kokoh. """
Konflik Dukungan Capres,Keputusan Pimpinan,Mantan Wakil Sekretaris Jenderal Partai Hanura Dadang Rusdiana mengakui pindah ke Partai NasDem bersama dengan sejumlah kader Hanura yang lain. Hal itu sebagimana keputusan PTUN yang hingga kini belum dieksekusi oleh Kementerian Hukum dan HAM.
Konflik Dukungan Capres,Keputusan Pimpinan,Nasdem justru menerima pendaftan kader baru di sejumlah daerah pascapencapresan Anies JAKARTA Pascadeklarasi Pencapresan Anies Baswedan Partai Nasdem diguncang pengunduran diri sebagian kecil anggotanya. Bukan itu saja narasi yang dibangun beberapa lembaga survei bahwa pascapencapresan Anies elektabilitas Nasdem mengalami penurunan kian memojokkan partai tersebut.
Konflik Dukungan Capres,Tidak Ada,Aktivis Faizal Assegaf menyoroti bagaimana sejumlah polemik serta kejutan datang setelah pengusungan resmi dari Anies Baswedan. Hal ini dinilainya sebagai tanda akan mulai retaknya kongsi partai politik dalam pemerintahan koalisi Joko Widodo atau Jokowi.
Konflik Dukungan Capres,Keputusan Pimpinan,Pascadeklarasi Pencapresan Anies Baswedan Partai Nasdem diguncang pengunduran diri sebagian kecil anggotanya. Bukan itu saja narasi yang dibangun beberapa lembaga survei bahwa pascapencapresan Anies elektabilitas Nasdem mengalami penurunan kian memojokkan partai tersebut.
Konflik Dukungan Capres,Keputusan Pimpinan,Sejumlah kader NasDem mengundurkan diri setelah Surya Paloh mendeklarasikan Gubernur DKI Jakarta Anies Baswedan sebagai calon presiden (capres). Dua Kader Semarang Selain itu mantan Ketua DPW Gerakan Restorasi Pedagang dan UMKM (Garpu) NasDem Sulawesi Utara (Sulut) Fredriek 'Didi Roa' Lumalente juga mundur dari NasDem mengikuti Niluh Djelantik.
Konflik Kepengurusan Partai,Keputusan Pimpinan,Mantan Wakil Sekretaris Jenderal Partai Hanura Dadang Rusdiana mengakui pindah ke Partai NasDem bersama dengan sejumlah kader Hanura yang lain. Hal itu sebagimana keputusan PTUN yang hingga kini belum dieksekusi oleh Kementerian Hukum dan HAM.
Konflik Dukungan Capres,Keputusan Pimpinan,"Mantan Ketua DPW Gerakan Restorasi Pedagang dan UMKM (Garpu) NasDem Sulut Fredriek 'Didi Roa' Lumalente memilih keluar dari partai usai Anies Baswedan diumumkan jadi capres NasDem. Saat itu kata Didi keduanya sepakat untuk keluar dari NasDem buntut ditetapkannya Anies Baswedan sebagai capres di 2024. """
Konflik Dukungan Capres,Keputusan Pimpinan,Tokoh perempuan Bali Niluh Djelantik hingga tokoh puri di Tabanan Panji Astika mundur dari Partai NasDem tepat sehari usai deklarasi Anies Baswedan calon presiden (capres) 2024 Selasa (4/10/2022). Sehingga dia mendukung Niluh Djelantik mundur dari NasDem.
Konflik Dukungan Capres,Keputusan Pimpinan,Niluh Djelantik akhirnya mengungkapkan alasannya keluar dari Partai NasDem begitu Anies Baswedan dideklarasikan sebagai calon presiden (capres). Hingga kemudian di Juni ada Rakernas (Partai NasDem) yang menyodorkan tiga calon.
Konflik Dukungan Capres,Keputusan Pimpinan,"Pengamat politik I Nyoman Subanda memperkirakan efek hengkangnya Niluh Djelantik dari Partai NasDem pasca pendeklarasian Anies Baswedan sebagai calon presiden akan tetap ada pada 2024. Menurutnya bila Anies Baswedan tetap pada manuver politik yang terafiliasi dengan ormas atau kelompok yang kuat dengan politik identitas pemilih di Bali tidak akan ada di partai tersebut. """
Konflik Dukungan Capres,Keputusan Pimpinan,"Pencalonan Anies Baswedan sebagai calon presiden (capres) 2024 oleh Partai NasDem menimbulkan dinamika internal. Sama seperti Niluh Djelantik alasan Panji Atika mundur dari NasDem ialah pencapresan Anies Baswedan. """
Konflik Dukungan Capres,Keputusan Pimpinan,"Ketua Umum Partai NasDem Surya Paloh resmi mendeklarasikan Gubernur DKI Jakarta Anies Baswedan sebagai calon presiden yang akan diusung pada Pilpres 2024. Mungkin karena perbedaan itulah karena keputusan DPP dukung Anies Baswedan (sebagai capres) beliau (Panji Astika) mundur"" ujarnya."
Konflik Dukungan Capres,Tidak Ada,Kelompok mahasiswa yang menamakan diri Aliansi Aktivis Mahasiswa Makassar melakukan aksi demonstrasi menolak kedatangan Anies Baswedan di Makassar. Menanggapi aksi penolakan terhadap Anies yang dilakukan sejumlah mahasiswa di Makassar DPW NasDem Sulsel angkat bicara.
Konflik Dukungan Capres,Tidak Ada,NasDem Jatim merespons santai adanya relawan yang tidak yakin NasDem mengusung Anies Baswedan sebagai capres 2024 secara serius. Hal itu langsung diamini oleh salah satu kelompok relawan Anies Baswedan di Jatim yakni Forum Tanah Air (FTA).
Konflik Dukungan Capres,Tidak Ada,"NasDem hendak mengajak calon presiden mereka Anies Baswedan ke daerahdaerah agar semakin dikenal masyarakat. Dia mengatakan NasDem saat ini berkewajiban untuk mengenalkan Anies kepada masyarakat secara langsung agar sosok Anies lebih dikenal. """
Konflik Kepengurusan Partai,Tidak Ada,"Konflik Internal Membuat Partai Bulan Bintang Kecil Akibatnya banyak tarik ulur kepengurusan padahal pemilu sudah dekat"" ujar Tamat. Sementara itu dalam Muswil ke-III akan dilakukan pemilihan ketua baru PBB Jawa Timur yang dijadwalkan berlangsung Sabtu besok (30/1)."
Konflik Kepengurusan Partai,Keputusan Pimpinan,"Ahmad Sumargono Mundur Dari Partai Bulan Bintang TEMPO Interaktif Jakarta:Fungsionaris Partai Bulan Bintang Ahmad Sumargono akhirnya mengundurkan diri dari partai tersebut Kamis (9/9) setelah terus menerus berseberangan dengan ketua partai tersebut Yusril Ihza Mahendra. "" Baca Selengkapnya Perindo hingga Partai Bulan Bintang Berharap Bisa Masuk Parlemen di Pemilu 2024 Hary Tanoesoedibjo memasang target Perindo harus memperoleh minimal 60 kursi DPR pada Pemilu 2024."
Konflik Elite Politik,Keputusan Pimpinan,Partai Bulan Bintang Akan Ganti Nama Surabaya. Kesiapan Hamdan ini layak diperhitungkan politikus PBB yang juga siap maju sebagai calon ketua umum partai.
Konflik Kepengurusan Partai,Tidak Ada,"Sekarang Kami Viral Lagi Itu Hal Positif JAKARTA. Masalah itu akan dibahas dan diputuskan bulan Desember nanti dalam Rakornas PBB"" kata Ketua Umum PBB ini."
Konflik Kepengurusan Partai,jalur hukum,"Yenny Wahid Ungkap Lagi Sejarah Konflik PKB Gus Dur Vs Muhaimin JAKARTA. Yenny mengimbau politikus yang elektabilitasnya rendah sebaiknya tidak memaksakan diri untuk maju pada Pemilihan Presiden (Pilpres) 2024. """
Konflik Elite Politik,Keputusan Pimpinan,"Penyebab Konflik hingga Dampaknya untuk PKB JAKARTA. Apalagi mengingat bahwa Cak Imin dibesarkan oleh Gus Dur dalam banyak aspek bukan hanya politik. """
Konflik Elite Politik,Keputusan Pimpinan,Itu Masa Lalu Enggak Usah Dibahas JAKARTA. Dia bilang politisi yang elektabilitasnya rendah hendaknya tak memaksakan diri untuk maju di Pemilu Presiden (Pilpres) 2024.
Konflik Kepengurusan Partai,Keputusan Pimpinan,Wakil Ketua Umum Partai Kebangkitan Bangsa (PKB) Jazilul Fawaid memastikan bahwa partainya tak memiliki kubu. Jazilul mengatakan Cak Imin telah merespons Yenny dengan meminta putri kedua Gus Dur itu tak ikut campur pada urusan PKB.
Konflik Kepengurusan Partai,jalur hukum,Konflik adalah Bagian dari Pendewasaan Internal PKB Padang Kompas. Konflik ini justru membesarkan partai mendewasakan dan memopulerkan PKB kata Muhaimin sebelum membuka Musyawarah Wilayah Luar Biasa PKB Sumatera Barat di Padang Jumat (25/7).
Konflik Kepengurusan Partai,Keputusan Pimpinan,"Penurunan Suara PKB akibat Konflik Internal JAKARTA  Partai Kebangkitan Bangsa (PKB) mengakui bahwa penurunan suara dalam putaran pemilihan legislatif 2009 lebih disebabkan oleh konflik internal yang terjadi dalam tubuh partai bernomor urut 13 ini ketimbang kisruh daftar pemilih tetap (DPT) yang juga dipersoalkan oleh partai politik lainnya. "" Bagi PKB sendiri ungkap Lily Gus Dur masih menjadi bagian di dalamnya."
Konflik Kepengurusan Partai,Keputusan Pimpinan,Perseteruan Cak Imin Vs Yenny Wahid dan Luka Lama Konflik PKB. Keduanya saling serang soal kepemilikan PKB elektabilitas menjelang Pemilu Presiden (Pilpres) 2024 hingga ketegangan PKB dengan Nahdlatul Ulama (NU).
Konflik Elite Politik,Keputusan Pimpinan,< Konspirasi Tingkat Tinggi Gembosi PKB BANDAR LAMPUNG KAMIS. Terkait konflik internal Partai Kebangkitan Bangsa Ketua Umum Dewan Syuro DPP PKB KH Abdurrahman Wahid (Gus Dur) menuding adanya konspirasi tingkat tinggi yang bermain untuk menggembosi PKB.
Konflik Elite Politik,jalur hukum,"< 50 Gugatan Hadang PKB Muhaimin JAKARTA KAMIS. Maka kami menempuh jalur hukum karena mereka dibekukan dengan semena-mena tanpa melalui prosedur yang benar"" ujarnya."
Konflik Elite Politik,Keputusan Pimpinan,< Suara PKB Bisa Berkurang Separuh JAKARTA KAMIS. Kalau Gus Dur tidak ikut dalam pemilu 2009 maka bisa dipastikan suara akan merosot hingga separuh.
Konflik Elite Politik,jalur hukum,"< Gus Dur Mau Gugat KPU dan Presiden SBY JAKARTA KAMIS  Buntut tidak diloloskannya PKB Gus Dur untuk mengikuti Pemilu 2009 mendatang Gus Dur akan menggugat KPU Menteri Hukum dan HAM Andi Mattalatta dan Presiden Susilo Bambang Yudhoyono. Mereka sudah merasakan langsung kepemimpinan Gus Dur meski hanya dua tahun"" katanya."
Konflik Elite Politik,jalur hukum,"< Gus Dur Mau Gugat KPU dan Presiden SBY JAKARTA KAMIS  Buntut tidak diloloskannya PKB Gus Dur untuk mengikuti Pemilu 2009 mendatang Gus Dur akan menggugat KPU Menteri Hukum dan HAM Andi Mattalatta dan Presiden Susilo Bambang Yudhoyono. Mereka sudah merasakan langsung kepemimpinan Gus Dur meski hanya dua tahun"" katanya."
Konflik Elite Politik,jalur hukum,< Gus Dur Tak Pernah Kalah JAKARTA JUMAT. Kalaupun saja Kasasi kami (Gus Dur-red) dikalahkan MA dan MLB PKB Parung juga dikalahkan maka artinya kembali ke hasil Muktamar Semarang.
Konflik Elite Politik,Keputusan Pimpinan,< Suara PKB Bisa Berkurang Separuh JAKARTA KAMIS. Kalau Gus Dur tidak ikut dalam pemilu 2009 maka bisa dipastikan suara akan merosot hingga separuh.
Konflik Elite Politik,jalur hukum,"< Gus Dur Mau Gugat KPU dan Presiden SBY JAKARTA KAMIS  Buntut tidak diloloskannya PKB Gus Dur untuk mengikuti Pemilu 2009 mendatang Gus Dur akan menggugat KPU Menteri Hukum dan HAM Andi Mattalatta dan Presiden Susilo Bambang Yudhoyono. Mereka sudah merasakan langsung kepemimpinan Gus Dur meski hanya dua tahun"" katanya."
Konflik Elite Politik,jalur hukum,< Gus Dur Tak Pernah Kalah JAKARTA JUMAT. Kalaupun saja Kasasi kami (Gus Dur-red) dikalahkan MA dan MLB PKB Parung juga dikalahkan maka artinya kembali ke hasil Muktamar Semarang.
Konflik Elite Politik,Keputusan Pimpinan,"< Muhaimin: Pengompor Konflik PKB Menyerah TEMPO Interaktif Demak: Ketua Umum Partai Kebangkitan Bangsa Muhaimin Iskandar menglaim bahwa orang-orang yang selalu mengompori kemelut di internal partainya sudah menyerah. "" Rofiuddin Ini Dia Janji Janji Politikus Cak Imin Jika Partainya Menang di Pemilu 2024 Sorry We are unable to load your video Kader PKB Tegaskan Tetap akan Tuntut KLB Berlangsung Kader PKB di daerah disebut menunggu momentum dan komando pada masyaikh dan ulama."
Konflik Elite Politik,Musyawarah,< Saefullah Optimis Konflik Politik PKB Segera Usai TEMPO Interaktif Jember: Menteri Percepatan Daerah Tertinggal Saefullah Yusuf mengaku optimis konflik berkepanjangan di tubuh PKB akan segera berakhir. Setelah upaya rekonsiliasi atau islah dilakukan di tubuh legislatif maka tahapan kedua yang bisa dilakukan untuk memulai proses islah adalah pengawalan pilkada-pilkada di daerah oleh seluruh komponen partai.
Konflik Elite Politik,Tidak Ada,< Politikus PKB Bilang Koalisi dengan Gerindra Berlanjut Jika Piagam Kerja Sama Dipatuhi Jakarta. Huda menegaskan kedua partai politik telah mempunyai piagam kerja sama yang memuat pasal-pasal mengikat antara PKB dan Gerindra.
Konflik Elite Politik,Keputusan Pimpinan,"< PKB KlaimTak Ada Masalah Personal Antara Muhaimin dan Karding Cs Jakarta. Anggapan konflik internal ini mencuat lantaran Karding dan Lukman tak masuk dalam struktur kepengurusan baru DPP PKB. """
Konflik Elite Politik,Musyawarah,< Konflik PKB Dilema Bagi Kaum Muda TEMPO Interaktif Jakarta:Konflik di tubuh Partai Kebangkitan Bangsa (PKB) pasca muktamar II Semarang membawa situasi sulit dan dilematis bagi kaum muda. Baca Selengkapnya Korban Kekerasan TNI di Aceh Tuntut Jokowi Tegakkan HAM KontraS Aceh mendesak pemerintah memulihkan hak-hak keluarga korban karena peristiwa itu dilakukan oleh negara.
Konflik Elite Politik,Musyawarah,< PBNU Diminta Tengahi Konflik MuhaiminYenny TEMPO Interaktif Kediri. Muhaimin harus bisa mengakomodir Yenny dan mengurangi ketegangan kata Gus Ipul kepada Tempo di Kediri Senin (27/12) malam.
Konflik Elite Politik,Keputusan Pimpinan,"< Alwi Shihab : Konflik PKB Bukan Masalah kecil TEMPO Interaktif Jakarta:Alwi Shihab Ketua Muktamar Luar Biasa II Yogyakarta yakin memenangkan gugatannya di pengadilan. "" Baca Selengkapnya Jejak Gus Dur: Keturunan Tionghoa Reformasi NU Bentuk PKB Dilengserkan sebagai Presiden Bapak Toleransi Gus Dur atau Abdurrahman Wahid memberikan warna bagi sejarah Indonesia."
Konflik Elite Politik,Keputusan Pimpinan,< Lukman Edy Ungkap Konflik Karding dkk vs Cak Imin Jakarta. Lukman Edy merupakan salah satu yang aktif dia menjabat sebagai Direktur Saksi Kampanye TKN.
Konflik Elite Politik,Keputusan Pimpinan,Yenny Wahid Yahya Staquf: Bukan Urusan PBNU Jakarta. Yenny juga menyindir Muhaimin yang elektabilitasnya rendah tapi memaksakan diri untuk maju sebagai calon presiden di Pemilu Presiden 2024.
Konflik Elite Politik,Keputusan Pimpinan,< Makin Panas Menjelang Muktamar PKB TEMPO Interaktif Surabaya:Menjelang digelarnya Muktamar II PKB versi Alwi Shihab- Syaifullah Yusuf di Asrama Haji Sukolilo Surabaya 1-2 Oktober 2005 mendatang makin memanaskan perseteruan di tingkat bawah. Menurut Wakil Ketua Garda Bangsa Jatim yang juga salahsatu koordinator posko Reilis Sumitro pembentukanposko anti-muktamar merupakan inisiatif warga PKB proGus Dur.
Konflik Kepengurusan Partai,Keputusan Pimpinan,"Ini Analisis Pengamat Paramadina Kekuatan Muhaimin adalah 'mengorangkan' kiai dan menjadikan KH Ma'ruf Amin wapres. Namun sebagai simbol perlawanan utamanya sepertinya nama Mbak Yenny akan dipersiapkan untuk mengkonsolidasikan kekuatan mereka yang kecewa"" ucap Umam. """
Konflik Elite Politik,Keputusan Pimpinan,"< Muncul Wacana MLB Coba Goyang Kepemimpinan Cak Imin di PKB Sebagian pengurus PKB di kabupaten/ kota diklaim terus berkomunikasi membahas MLB. Alasan MLB lanjut Jimmy lantaran nilai yang diusung oleh PKB di bawah kepemimpinan Cak Imin kian meninggalkan nilai-nilai Abdurrahman Wahid (Gus Dur). """
Konflik Elite Politik,Keputusan Pimpinan,< Pengamat Ragu Isu Kudeta Bisa Goyang Cak Imin Isu kudeta terhadap Cak Imin tak bisa hanya didasarkan pada suka atau tak suka kader. Direktur Eksekutif Voxpol Center Research and Consulting Pangi Syarwi Chaniago meragukan isu kudeta dapat menggoyang Muhaimin Iskandar dari kursi nomor satu di Partai Kebangkitan Bangsa (PKB).
Konflik Elite Politik,Keputusan Pimpinan,"< Isu Kudeta Cak Imin Eks Ketua DPC PKB: 22 Daerah Siap KLB Eks Ketua DPC PKB klaim 22 daerah siap KLB karena tak puas kepemimpinan Cak Imin. Mereka kecewa dengan kepengurusan PKB sekarang karena tak sesuai atas apa yang Gus Dur bangun"" ujar Kang Jimmy."
Konflik Elite Politik,Keputusan Pimpinan,< Muhaimin Diminta Waspadai Konflik Internal JAKARTA. - Selama kepemimpinan lima tahun ke terakhir Cak Imin dianggap sukses membawa PKB kembali menjadi partai besar.
Konflik Elite Politik,Keputusan Pimpinan,"< PBNU: Konflik PKB Rusak Keutuhan Warga NU JAKARTA--Ketua Pengurus Besar Nahdlatul Ulama (PBNU) Ahmad Bagja mengatakan konflik internal Partai Kebangkitan Bangsa (PKB) dalam beberapa tahun terakhir merusak keutuhan warga NU atau nahdliyin yang merupakan basis massa partai itu. "" PBNU harus secara tegas mengambil kebijakan untuk mencegah pengaruh konflik PKB yang bisa merusak keutuhan NU"" katanya."
Konflik Elite Politik,Keputusan Pimpinan,"< Yenny Wahid Ungkap Kepemimpinan Cak Imin Oligarkis Yenny harap sesepuh ingatkan Cak Imin kembali sejarah berdirinya PKB. Sebenarnya saya ada pembicaraan dengan para petinggi PKB mengenai gerakan ketidakpuasan atas hasil Munas PKB di Bali"" kata Kang Jimmy ketika dikonfirmasi pada Rabu (14/4)."
Konflik Elite Politik,Keputusan Pimpinan,< Konflik Internal PKB Laten di Hampir Semua Parpol Jakarta. Ketiga lanjutnya kepercayaan rendah namun loyalitas tinggi.
Konflik Elite Politik,Keputusan Pimpinan,"< Keluar dari Konflik Internal PKB Gus Dur Siapkan 3 Opsi Jakarta. Opsi terakhir membuat kendaraan baru (partai) untuk menampung massa Pro Gus Dur yang secara mayoritas menguasai konstituen PKB. """
Konflik Elite Politik,Keputusan Pimpinan,< Muhaimin cs Memanipulasi Sejarah soal Konflik PKB Solo. Foto: Istimewa) Namun demikian masih menurut Hussein hingga kini dalam kampanyekampanye penggalangan massa PKB masih memakai nama besar Gus Dur.
Konflik Elite Politik,Keputusan Pimpinan,< Konflik Internal Mereda PKB Optimis Tembus PT 35% Jakarta. Konflik internal yang berangsur terselesaikan akan sangat membantu proses konsolidasi menghadapi Pemilu/Pilrpes 2014.
Konflik Elite Politik,Keputusan Pimpinan,"< Konflik Internal PKB Tidak Terkait Garda Bangsa Jakarta. Sekjen Dewan Koordinasi Nasional (DKN) Garda Bangsa M Nur Purnama Sidi mengatakan pihaknya telah mengkonfirmasi masalah Eman dan Hanif dalam rapat pleno Garda Bangsa. """
Konflik Elite Politik,Keputusan Pimpinan,Anggap Konflik Internal PKB Usai Muhaimin Fokus Pemilu 2009 Jakarta. Ketua umum DPP PKB Muhaimin Iskandar telah melupakan koflik internal di partainya seiring dekatnya Pemilu 2009.
Konflik Elite Politik,Keputusan Pimpinan,< Cerita Sengketa PKB Cak Imin Vs PKB Gus Dur yang Disinggung Yenny Wahid Jakarta. 2008 Konflik mulai tampak saat Gus Dur memecat Cak Imin dari posisi Ketua Dewan Tanfidz.
Konflik Elite Politik,Keputusan Pimpinan,"< Konflik Internal Ancam Suara PKB di Pemilu 2009 Jakarta. Konflik di partai Gus Dur ini tidak hanya mengguncang partai tetapi berdampak pada pemenangan suara di Pemilu 2009. """
Konflik Elite Politik,Keputusan Pimpinan,< Akhiri Konflik Internal DPC dan DPW PKB Diimbau Beretika Jakarta. Namun kerena waktu mbah dihimpun mengakhiri nasihatnya dengan optimisme PKB di bawah Muhaimin Iskandar. (
Konflik Elite Politik,Keputusan Pimpinan,"< Konflik Internal Hingga Infiltrasi Masalah Ruwet PKB Jakarta. Menurutnya recall atas Gus Choi dan Lily menjadi semacam duri dalam daging karena keduanya selama ini menjadi ikon PKB. """
Konflik Elite Politik,Keputusan Pimpinan,"< Kubu Karding: Cak Imin Tak Ingin Ada Matahari Kembar di PKB. Nah setelah dilepas dianggap berpotensi untuk melawan di muktamar tapi semua asumsi"" kata dia."
Konflik Elite Politik,Keputusan Pimpinan,< Profil 5 Politikus PKB yang Dianggap Memberontak Abdul Kadir Karding. Ali Anshori mengatakan Cak Imin sebagai mandataris tunggal Muktamar memegang saham 100 persen PKB bebas memilih siapapun pengurus.
Konflik Elite Politik,Keputusan Pimpinan,< Kubu Karding: Tak Ada yang Berani Kritik Cak Imin Semua Asal Bos Senang. Semua kepengurusan DPP PKB diserahkan kepada Cak Imin.
Konflik Elite Politik,Keputusan Pimpinan,< Karding Cs 'Hilang' dari Struktur DPP PKB Tegaskan Bukan Karena Personal. Jazilul pun membantah mereka tak masuk kepengurusan karena sering memberontak.
Konflik Elite Politik,Keputusan Pimpinan,< Solid Dukung Jokowi PKB Bantah Cak Imin Vs Karding Cs Karena Capres. Lukman menyebut setelah pemecatan tersebut Karding dianggap mengatur Tim Kampanye Nasional Jokowi-Ma'ruf.
Konflik Elite Politik,Keputusan Pimpinan,< Tersingkir dari Kepengurusan DPP PKB Lukman Edy akan Jadi 'Oposisi' Cak Imin. Lukman menyebut mekanisme kritik di internal PKB tidak berjalan selama 10 tahun.
Konflik Elite Politik,Keputusan Pimpinan,"< Eks Sekjen PKB Sebut Cak Imin Tak Pilih Lagi Pengurus Lama yang Suka Kritik. Karena kalau Ketum tidak berkenan sewaktu waktu bisa diganti ditengah jalan karena Ketum sebagai mandataris tunggal"" pungkasnya. ["
Konflik Elite Politik,Keputusan Pimpinan,< Cak Imin Tolak Tanggapi Isu Konflik Internal PKB: Kurang Kerjaan. Cak Imin pun menolak tudingan konflik internal PKB terjadi gara-gara penetapan calon presiden dan wakil presiden.
Konflik Elite Politik,Keputusan Pimpinan,< Konflik Internal Delapan Caleg PKB Mundur Sabtu 18 Oktober 2008  14:24 WIB Konflik Internal Delapan Caleg PKB Mundur SURABAYA. Delapan bacaleg (bakal calon anggota legislatif) dari beberapa daerah pemilihan (dapil) Jatim menyatakan mundur.
Konflik Elite Politik,Keputusan Pimpinan,< PKB Tanggapi Cuitan Yenny Wahid soal Cak Imin Ambil Partai Orang Jakarta CNN Indonesia. - Yenny menyatakan dirinya sebagai kader PKB Gus Dur bukan PKB Cak Imin.
Konflik Elite Politik,Keputusan Pimpinan,< Gus Dur Sedih Sekali saat Kehilangan PKB Jakarta CNN Indonesia. Perdebatan dimulai saat Yenny menyebut dirinya sebagai kader PKB Gus Dur bukan PKB Cak Imin.
Konflik Elite Politik,Keputusan Pimpinan,"< Yenny Wahid Bongkar Sejarah Kelam Cak Imin Vs Gus Dur di PKB Jakarta CNN Indonesia. - Banyak masyarakat yang tidak memahami bahwa Gus Dur lewat Muktamar [di] Ancol Gus Dur sebagai pendiri PKB telah dikeluarkan dari PKB"" kata Yenny dalam rekaman suara yang diperoleh Senin (27/6)."
Konflik Elite Politik,Keputusan Pimpinan,"< Gus Yahya Respons Seteru Yenny vs Cak Imin: Bukan Urusan PBNU Jakarta CNN Indonesia. - Seteru antara Cak Imin dengan Yenny terjadi usai putri mendiang Gus Dur itu menegaskan bahwa dirinya bukanlah kader PKB di bawah pimpinan Cak Imin. """
Konflik Elite Politik,Keputusan Pimpinan,"< Tiga Blunder Cak Imin Versi Loyalis Gus Dur Jakarta CNN Indonesia. - Menurut Imron Cak Imin melakukan itu melalui sebuah pernyataan yang menyebut bahwa Yahya Cholil Staquf tak memiliki pengaruh di akar rumput. """
Konflik Elite Politik,Keputusan Pimpinan,"< Kursi Menteri Tak Picu Konflik Internal PKB Jakarta: Ketua Dewan Pengurus Pusat Partai Kebangkitan Bangsa Imam Nahrawi menegaskan persoalan kursi menteri tidak akan menimbulkan konflik internal di partainya. Sebab semua kader telah berkomitmen untuk berlapang dada dan mendukung siapa pun di antara mereka yang terpilih. """
Konflik Elite Politik,Keputusan Pimpinan,< Tawa Cak Imin Tanggapi Konflik Internal PKB Jakarta. Ketua Umum PKB Muhaimin Iskandar atau Cak Imin menolak mengomentari konflik internal partainya.
Konflik Elite Politik,jalur hukum,Reformasi politik telah berhasil menggulingkan konstruksi politik rezim lama yang monolitik otoriter dan militeristik sekaligus membentangkan jalan bagi berlangsungnya demokratisasi dan transformasi sosial. hukum kembali mengambang karena tidak dapat dijadikan sebagai acuan untuk menentukan keabsahan PKB.
Konflik Elite Politik,Musyawarah,Musyawarah Kerja Nasional perkembangan situasi Partai dan kehidupan nasional yang dinilai strategis. ( 3) Peserta Musyawarah Kerja Nasional adalah Anggota DPP utusan DPW yang ditetapkan oleh DPP Badan dan Lembaga Partai di tingkat Pusat.
Konflik Elite Politik,jalur hukum,Salah satu dampak dari kejatuhan rezim otori tarianisme Soeharto adalah publik memperoleh. Kelahiran PKNU ini berbeda dengan partai politik bentukan Matori Abdul Djalil yakni PEKADE yang cepat menghilang lantaran ketiadaan dukungan dari para kiai khos.
